User,Average ratings on beaches,Average ratings on parks,Average ratings on malls,Average ratings on beauty & spas,Average ratings on cafes,,,
2363,2.89,5,1.54,0.71,0.72,,,
2364,5,5,1.54,0.71,0.72,,,
2365,5,5,1.55,0.71,0.72,,,
2366,5,5,1.56,0.71,0.72,,,
2367,2.88,5,1.56,0.71,0.74,,,
2368,2.88,5,1.56,0.71,0.71,,,
2369,2.88,5,1.58,0.71,0.71,,,
2370,2.88,5,1.57,0.71,0.7,,,
2371,2.88,5,1.58,0.71,0.7,,,
2372,2.88,5,1.58,0.71,0.7,,,
2373,2.88,5,1.58,0.7,0.7,,,
2374,2.88,5,1.59,0.7,0.7,,,
2375,2.72,5,1.6,0.7,0.69,,,
2376,2.73,5,1.61,0.7,0.69,,,
2377,2.72,2.9,4.76,0.71,0.69,,,
2378,2.73,2.89,4.77,0.71,0.69,,,
2379,2.73,2.89,1.62,0.72,0.7,,,
2380,2.74,2.9,1.62,0.71,0.7,,,
2381,2.74,2.9,1.62,0.71,0.7,,,
2382,2.75,2.89,1.61,0.71,0.7,,,
2383,2.75,2.9,1.62,0.71,0.69,,,
2384,2.75,2.9,1.62,0.71,0.7,,,
2385,2.75,2.9,1.61,0.72,0.7,,,
2386,2.76,2.9,1.61,0.72,0.71,,,
2387,2.76,2.91,1.6,0.73,0.71,,,
2388,2.06,2.91,1.59,0.74,0.72,,,
2389,2.07,2.91,1.59,0.75,0.73,,,
2390,2.07,2.92,1.58,0.76,0.74,,,
2391,2.08,2.92,1.58,0.76,0.74,,,
2392,2.08,2.84,1.57,0.77,0.75,,,
2393,2.09,2.93,1.56,0.78,0.76,,,
2394,2.1,2.94,1.56,0.79,0.77,,,
2395,2.11,2.94,1.55,0.8,0.78,,,
2396,2.12,2.94,1.54,0.82,0.8,,,
2397,2.13,2.87,5,0.83,0.82,,,
2398,2.14,2.88,5,0.85,0.83,,,
2399,2.15,2.85,5,0.87,0.85,,,
2400,2.16,2.19,5,0.88,0.86,,,
2401,2.18,2.87,5,0.9,0.88,,,
2402,2.19,2.88,5,0.92,0.9,,,
2403,2.2,2.89,5,0.94,0.92,,,
2404,2.22,2.9,1.42,0.96,0.94,,,
2405,2.23,2.92,5,0.98,0.96,,,
2406,2.25,2.92,5,0.99,0.98,,,
2407,2.26,2.94,5,1.01,1,,,
2408,2.27,3.02,1.31,1.03,1.02,,,
2409,2.29,3.03,1.29,1.05,1.03,,,
2410,2.3,3.04,1.27,1.07,1.05,,,
2411,2.32,3.04,1.25,1.09,1.07,,,
2412,2.33,3.05,5,1.11,1.09,,,
2413,2.35,3.06,5,1.13,1.11,,,
2414,2.36,3.07,5,1.15,1.13,,,
2415,2.38,3.08,1.17,1.17,1.15,,,
2416,2.39,3.09,3.92,1.19,1.17,,,
2417,2.4,3.1,1.13,1.2,1.19,,,
2418,2.42,3.11,1.11,1.22,1.21,,,
2419,2.43,3.11,1.09,1.24,1.22,,,
2420,2.45,3.1,1.08,1.26,1.24,,,
2421,2.46,3.11,1.06,1.27,1.26,,,
2422,2.48,3.13,1.04,1.29,1.27,,,
2423,2.49,3.13,1.02,1.31,1.29,,,
2424,1.41,3.14,1,1.33,1.31,,,
2425,2.52,3.16,0.98,1.35,1.33,,,
2426,2.54,3.16,0.97,1.37,1.35,,,
2427,1.47,3.18,0.95,1.39,1.37,,,
2428,2.56,3.18,0.94,1.4,1.38,,,
2429,2.57,3.2,5,1.42,1.4,,,
2430,2.57,3.2,5,1.42,1.41,,,
2431,2.57,3.27,5,1.58,1.41,,,
2432,2.57,2.59,5,0.59,1.41,,,
2433,2.57,2.59,5,0.85,1.42,,,
2434,2.57,3.2,5,0.85,1.41,,,
2435,2.57,2.59,5,0.84,1.41,,,
2436,2.57,3.19,5,0.84,1.42,,,
2437,2.57,2.59,5,0.83,1.42,,,
2438,2.57,3.19,5,0.83,1.48,,,
2439,2.57,3.22,3.9,0.57,1.48,,,
2440,2.57,3.22,3.87,0.56,1.48,,,
2441,2.57,3.2,3.87,0.56,1.48,,,
2442,2.57,3.19,3.88,0.56,1.48,,,
2443,2.57,3.19,5,0.82,1.43,,,
2444,2.57,3.19,5,0.82,1.43,,,
2445,2.57,3.19,5,0.82,1.42,,,
2446,2.57,2.59,5,0.55,1.42,,,
2447,2.58,2.59,3.91,0.54,0.59,,,
2448,1.46,2.59,3.23,0.54,0.59,,,
2449,1.45,2.59,5,0.53,0.59,,,
2450,1.45,2.58,3.23,0.53,0.59,,,
2451,1.44,2.58,5,0.52,1.54,,,
2452,1.44,2.58,3.22,1.44,1.56,,,
2453,1.43,2.58,3.22,1.44,0.82,,,
2454,1.43,2.58,3.22,1.55,0.81,,,
2455,1.42,2.59,5,1.46,0.81,,,
2456,1.42,2.59,5,1.55,0.81,,,
2457,1.42,2.59,5,0.51,0.81,,,
2458,2.61,2.59,5,0,0.53,,,
2459,5,1.46,3.23,0,0.52,,,
2460,5,2.6,3.23,0,0.52,,,
2461,5,2.61,3.23,0,5,,,
2462,1.41,1.44,3.23,0,1.48,,,
2463,1.41,1.44,3.23,0,3.26,,,
2464,1.41,1.43,3.23,0,1.48,,,
2465,1.4,2.14,3.24,0,1.57,,,
2466,1.58,1.43,3.24,0,1.58,,,
2467,1.57,5,3.23,0,3.24,,,
2468,1.43,1.47,2.64,0,0.51,,,
2469,1.4,2.64,2.64,0,0,,,
2470,1.4,5,2.63,0,0,,,
2471,1.39,1.61,2.63,0,0,,,
2472,1.39,1.44,2.64,0,0,,,
2473,1.39,1.41,3.25,0,0,,,
2474,1.39,1.41,3.24,0,0,,,
2475,1.41,1.41,3.24,0,0,,,
2476,1.39,1.57,2.65,0,0,,,
2477,1.39,1.57,2.64,0,0,,,
2478,1.39,1.42,2.64,0,0,,,
2479,1.39,1.41,2.64,0,0,,,
2480,1.39,1.41,2.64,0,0,,,
2481,1.39,1.4,2.64,0,0,,,
2482,1.39,1.4,2.64,0,0,,,
2483,1.39,1.4,2.64,0,0,,,
2484,1.39,1.4,2.64,0,0,,,
2485,1.39,1.4,2.64,0,0,,,
2486,1.39,1.4,2.64,0,0,,,
2487,1.39,1.4,2.64,0,0,,,
2488,1.39,1.4,2.64,0,0,,,
2489,1.39,1.4,2.64,0,0,,,
2490,1.39,1.4,2.64,0,0,,,
2491,1.39,1.41,2.64,0,0,,,
2492,1.39,1.41,2.64,0,0,,,
2493,1.39,1.41,2.65,0,0,,,
2494,1.4,1.42,2.65,0,0,,,
2495,1.4,1.42,2.65,0,0,,,
2496,1.4,1.41,1.5,0,0,,,
2497,1.4,1.41,1.49,0,0,,,
2498,1.4,1.41,1.48,0,0,,,
2499,1.41,1.41,2.66,0,0,,,
2500,1.41,1.4,1.47,0,0,,,
2501,1.41,1.41,1.46,0,0,,,
2502,1.44,1.41,1.46,0,0,,,
2503,1.42,1.41,1.46,0,0,,,
2504,1.42,1.41,1.46,0.51,0,,,
2505,1.42,1.41,1.46,0,0,,,
2506,1.42,1.41,1.46,0,0,,,
2507,1.42,1.41,1.46,0.51,0,,,
2508,1.42,1.41,1.47,0.51,0,,,
2509,1.42,1.42,1.47,0,0,,,
2510,1.43,1.42,1.47,0.52,0,,,
2511,1.43,1.42,1.47,0,0,,,
2512,1.44,1.43,1.48,0,0,,,
2513,1.44,1.44,1.49,0.5,0,,,
2514,1.45,1.44,1.49,0.52,0,,,
2515,1.46,1.45,1.5,0.53,0.51,,,
2516,1.46,1.46,1.51,0.55,0.53,,,
2517,1.47,1.46,1.52,0.57,0.55,,,
2518,1.48,1.47,1.52,0.58,0.57,,,
2519,1.49,1.48,1.53,0.6,0.59,,,
2520,1.49,1.49,1.54,0.62,0.61,,,
2521,1.5,1.49,1.54,0.64,0.63,,,
2522,1.51,1.5,1.55,0.66,0.65,,,
2523,1.52,1.51,1.56,0.68,0.67,,,
2524,1.52,1.52,1.56,0.7,0.69,,,
2525,1.53,1.53,1.57,0.72,0.71,,,
2526,1.54,1.53,1.58,0.74,0.73,,,
2527,1.55,1.54,1.59,0.76,0.75,,,
2528,1.56,1.55,1.6,0.78,0.77,,,
2529,1.56,1.56,1.61,0.8,0.79,,,
2530,1.57,1.57,1.61,0.82,0.8,,,
2531,1.58,1.57,1.62,0.84,0.82,,,
2532,1.59,1.58,1.62,0.86,0.84,,,
2533,1.59,1.59,1.63,0.88,0.86,,,
2534,1.6,1.59,1.64,0.89,0.87,,,
2535,1.61,1.6,2.95,0.91,0.89,,,
2536,1.61,1.61,2.93,0.92,0.91,,,
2537,1.62,1.61,1.67,0.94,0.92,,,
2538,1.63,1.62,1.67,0.96,0.94,,,
2539,1.63,1.62,1.68,0.97,0.96,,,
2540,1.64,1.63,1.69,0.99,0.97,,,
2541,1.65,1.64,1.69,1.01,0.99,,,
2542,1.66,1.64,1.7,1.02,1.01,,,
2543,1.66,1.65,1.7,1.04,1.03,,,
2544,1.67,1.66,1.7,1.06,1.04,,,
2545,1.68,1.67,1.71,1.08,1.06,,,
2546,1.68,1.67,1.72,1.1,1.08,,,
2547,1.69,1.68,1.73,1.12,1.1,,,
2548,1.7,1.69,1.73,1.13,1.11,,,
2549,1.7,1.69,1.74,1.15,1.14,,,
2550,1.71,1.7,1.75,1.17,1.16,,,
2551,1.72,1.71,1.76,1.19,1.17,,,
2552,1.72,1.72,1.76,1.21,1.19,,,
2553,1.73,1.72,1.77,1.23,1.21,,,
2554,1.74,1.73,1.78,1.27,1.23,,,
2555,1.74,1.74,1.79,1.29,1.24,,,
2556,1.75,1.74,1.79,1.31,1.27,,,
2557,1.76,1.75,1.8,1.3,1.28,,,
2558,1.77,1.76,1.81,1.32,1.3,,,
2559,1.77,1.77,1.81,1.34,1.33,,,
2560,1.78,1.77,1.82,1.36,1.49,,,
2561,1.79,1.78,1.83,1.37,1.38,,,
2562,1.8,1.79,1.84,1.39,1.38,,,
2563,1.81,1.79,1.84,1.41,1.39,,,
2564,1.81,1.8,1.85,1.42,1.41,,,
2565,1.82,1.81,1.86,1.44,1.43,,,
2566,1.56,1.82,1.87,1.46,1.45,,,
2567,1.57,1.82,2.55,1.48,1.47,,,
2568,1.59,1.83,2.54,1.5,1.48,,,
2569,1.85,1.84,2.04,1.52,1.5,,,
2570,1.85,1.84,2.04,1.53,1.52,,,
2571,1.86,1.85,1.9,1.55,1.53,,,
2572,1.86,1.85,2.02,1.56,1.55,,,
2573,1.87,1.86,2.01,1.58,1.56,,,
2574,1.87,1.86,2,1.59,1.57,,,
2575,1.88,1.87,2,1.6,1.59,,,
2576,1.7,1.87,1.99,1.61,1.6,,,
2577,1.89,1.88,1.99,1.63,1.61,,,
2578,1.89,1.88,1.99,0.84,1.62,,,
2579,1.9,1.89,1.97,0.85,1.63,,,
2580,1.9,1.89,1.98,0.86,1.64,,,
2581,1.9,1.89,1.95,1.67,1.66,,,
2582,1.91,1.9,1.95,0.85,1.67,,,
2583,1.91,1.9,1.95,0.83,1.68,,,
2584,1.92,1.91,1.96,0.83,1.69,,,
2585,1.93,1.91,1.95,0.83,1.71,,,
2586,1.93,1.92,1.96,0.74,1.72,,,
2587,1.94,1.92,1.98,0.74,1.74,,,
2588,1.95,1.93,1.96,0.75,1.75,,,
2589,1.95,1.94,2.02,0.76,1.76,,,
2590,1.96,1.94,2.4,0.74,1.78,,,
2591,1.99,1.95,2.39,0.66,1.8,,,
2592,5,1.97,2,0.66,1.82,,,
2593,5,1.97,2,0.63,1.85,,,
2594,5,1.97,2.01,0.64,1.9,,,
2595,5,1.97,2.35,0.62,1.92,,,
2596,5,2,2.34,0.63,1.9,,,
2597,5,5,2.03,0.64,1.95,,,
2598,5,1.99,2.03,0.6,1.04,,,
2599,5,1.99,2.31,0.61,1.06,,,
2600,5,1.99,2.04,0.62,1.02,,,
2601,2.04,1.99,2.29,0.63,2.02,,,
2602,2.01,1.99,2.05,0.64,1.99,,,
2603,2.01,1.99,1.78,0.68,2,,,
2604,2.01,1.99,1.77,0.66,1.13,,,
2605,2.01,2,1.75,0.67,2.03,,,
2606,2.01,1.99,1.73,0.68,2.04,,,
2607,2,1.99,1.71,0.77,2.04,,,
2608,2,1.99,1.71,0.75,2.04,,,
2609,2,1.99,1.7,0.75,2.04,,,
2610,2,1.99,1.7,0.77,2.04,,,
2611,2,1.99,1.7,0.78,2.04,,,
2612,2,1.99,1.7,0.78,2.04,,,
2613,2,1.99,1.7,0.79,2.05,,,
2614,2,1.99,1.69,0.79,2.05,,,
2615,2,1.99,1.69,0.79,2.05,,,
2616,2,1.99,1.69,0.79,2.05,,,
2617,2.01,1.99,1.69,0.8,2.05,,,
2618,2.02,1.99,1.69,0.8,2.06,,,
2619,2.02,1.99,1.69,0.85,2.06,,,
2620,2.02,1.99,1.68,0.85,2.06,,,
2621,2.01,1.99,1.68,0.89,2.06,,,
2622,2.01,1.99,1.68,0.92,2.06,,,
2623,2,1.99,1.68,0.92,2.06,,,
2624,2,1.99,1.67,0.95,2.06,,,
2625,2,1.99,1.67,0.93,2.06,,,
2626,2,1.99,1.67,0.93,2.06,,,
2627,2,2,1.67,0.95,2.06,,,
2628,2,2,2.05,0.93,2.06,,,
2629,2,2,2.06,1.18,2.06,,,
2630,2,2,1.67,1.18,2.06,,,
2631,2,2,2.2,1.18,2.07,,,
2632,1.99,2,2.04,1.19,2.07,,,
2633,1.99,2,2.04,1.19,2.07,,,
2634,1.99,2,2.04,1.19,2.07,,,
2635,1.99,2,2.04,1.19,2.07,,,
2636,1.99,2,2.04,1.19,2.07,,,
2637,1.99,2.01,1.92,1.19,2.07,,,
2638,1.99,2.02,1.92,1.19,2.07,,,
2639,2,5,2.04,1.2,2.07,,,
2640,2,2.01,1.92,1.2,2.07,,,
2641,2,2.02,1.92,1.2,2.07,,,
2642,2,2.05,1.92,1.2,2.08,,,
2643,2,2.01,1.65,1.2,2.08,,,
2644,2,2.01,1.91,1.2,2.08,,,
2645,2,2.01,1.91,1.2,2.08,,,
2646,2,2.01,1.91,1.2,2.08,,,
2647,2,2.01,1.91,1.2,2.08,,,
2648,2,2.01,1.91,1.21,2.08,,,
2649,2,2.01,1.91,1.56,2.09,,,
2650,2,2.02,1.63,1.56,2.09,,,
2651,2,2.02,1.62,1.56,2.09,,,
2652,2.01,2.02,1.9,1.56,2.09,,,
2653,2.01,2.02,1.9,1.56,2.09,,,
2654,2.01,2.02,1.62,1.56,2.09,,,
2655,2.01,2.02,1.9,1.56,2.1,,,
2656,2.01,2.02,1.62,1.56,2.1,,,
2657,2.01,2.02,1.61,1.56,2.1,,,
2658,2.01,2.02,1.9,1.56,2.1,,,
2659,2.01,2.03,1.89,1.57,2.1,,,
2660,2.01,2.03,1.89,1.57,2.1,,,
2661,2.01,2.03,1.6,1.57,2.11,,,
2662,2.02,2.07,1.59,1.57,2.11,,,
2663,2.02,2.05,1.58,1.58,2.12,,,
2664,2.03,2.06,1.57,1.59,2.13,,,
2665,2.04,2.07,1.56,1.6,2.14,,,
2666,2.05,2.07,1.55,1.61,2.16,,,
2667,2.06,2.08,1.54,1.27,2.17,,,
2668,2.07,2.09,1.52,1.27,2.18,,,
2669,2.08,2.1,1.51,1.28,2.2,,,
2670,2.09,2.11,1.49,1.29,2.21,,,
2671,2.1,2.2,1.48,1.3,2.23,,,
2672,2.11,2.15,1.46,1.32,2.24,,,
2673,2.12,2.14,1.44,1.33,2.26,,,
2674,2.14,2.15,1.42,1.34,2.27,,,
2675,2.15,2.16,1.41,1.35,2.29,,,
2676,2.16,2.17,1.4,1.37,2.3,,,
2677,2.17,2.18,1.38,1.38,2.32,,,
2678,2.18,2.2,1.37,1.39,2.33,,,
2679,2.19,2.2,1.36,1.4,2.35,,,
2680,2.2,2.21,1.52,1.42,2.36,,,
2681,2.19,2.21,1.51,1.42,2.38,,,
2682,2.22,2.21,1.51,2.39,2.38,,,
2683,2.23,2.21,1.3,2.4,2.4,,,
2684,2.25,2.15,1.29,2.41,2.41,,,
2685,2.23,2.15,1.27,2.42,2.43,,,
2686,2.23,2.14,1.26,2.43,2.45,,,
2687,2.23,2.14,1.26,2.44,2.45,,,
2688,2.23,2.14,1.27,2.45,2.46,,,
2689,2.23,1.6,1.23,2.46,2.47,,,
2690,2.19,2.14,1.22,2.47,2.49,,,
2691,2.16,1.59,1.2,2.48,2.5,,,
2692,2.15,1.58,1.19,2.49,2.53,,,
2693,2.15,1.8,1.19,2.54,4.22,,,
2694,2.15,1.8,1.18,2.51,5,,,
2695,2.16,1.58,1.17,2.52,4.25,,,
2696,2.16,1.57,1.16,2.52,4.7,,,
2697,1.59,1.57,1.16,2.54,3.62,,,
2698,2.17,1.57,1.16,2.55,4.71,,,
2699,1.84,1.58,1.16,2.57,3.6,,,
2700,1.21,1.59,1.15,3.66,3.61,,,
2701,1.19,5,1.14,2.57,5,,,
2702,1.18,4.72,1.14,2.58,2.62,,,
2703,1.59,1.15,1.14,2.51,3.62,,,
2704,1.18,1.14,1.15,2.52,3.64,,,
2705,1.17,1.14,1.15,3.66,3.65,,,
2706,1.45,1.13,1.29,3.65,5,,,
2707,1.5,1.13,1.28,3.66,5,,,
2708,1.64,1.16,1.18,2.63,5,,,
2709,1.33,5,1.5,3.69,5,,,
2710,1.15,1.12,1.42,3.7,2.57,,,
2711,1.14,1.12,0.93,2.59,5,,,
2712,1.14,1.12,1.47,2.6,5,,,
2713,1.13,1.12,1.17,5,5,2.58,,
2714,1.14,1.12,0.88,2.62,5,,,
2715,1.14,1.13,0.88,5,2.61,,,
2716,1.15,1.13,0.88,5,5,,,
2717,1.15,1.14,0.88,3.74,5,,,
2718,1.15,1.14,0.89,3.79,5,,,
2719,1.15,1.14,0.89,2.63,5,,,
2720,1.15,1.14,0.89,3.74,5,,,
2721,1.16,1.14,0.89,3.77,5,,,
2722,5,1.14,1.47,3.77,5,,,
2723,1.71,1.14,1.47,3.77,5,,,
2724,1.71,1.16,1.38,3.78,5,,,
2725,1.71,1.15,1.38,3.72,5,,,
2726,1.71,1.15,1.19,3.72,5,,,
2727,1.71,1.15,1.19,3.71,5,,,
2728,1.43,1.15,1.39,3.71,5,,,
2729,1.43,1.15,1.48,2.64,5,,,
2730,1.42,1.16,1.28,2.65,5,,,
2731,1.49,1.16,1.17,3.71,5,,,
2732,1.56,1.17,1.18,3.71,5,,,
2733,1.58,1.17,1.17,3.71,3.71,,,
2734,1.58,1.17,1.17,3.73,3.71,,,
2735,1.2,1.18,1.17,3.77,3.71,,,
2736,1.21,1.73,1.17,3.78,3.7,,,
2737,1.64,1.73,1.17,3.77,3.7,,,
2738,1.71,1.44,1.17,3.77,3.7,,,
2739,1.23,1.44,1.17,5,3.7,,,
2740,1.72,1.57,1.27,4.82,3.71,,,
2741,1.72,1.6,1.18,4.43,3.75,,,
2742,1.73,1.72,1.17,4.42,3.75,,,
2743,2.01,1.73,1.17,4.42,3.76,,,
2744,2.35,1.66,1.17,4.42,5,,,
2745,1.76,1.73,1.17,5,5,,,
2746,1.74,1.73,1.18,5,4.43,,,
2747,1.76,1.73,1.18,5,5,,,
2748,2.36,1.74,1.18,5,4.82,,,
2749,2.37,1.74,1.18,5,5,,,
2750,2.37,1.75,1.19,5,5,,,
2751,2.37,2.37,1.19,0.97,5,,,
2752,2.39,2.37,1.2,0.93,5,,,
2753,2.39,1.76,1.21,0.92,5,,,
2754,2.52,1.76,1.25,0.91,5,,,
2755,2.22,1.77,1.21,0.91,5,,,
2756,2.6,2.39,1.22,0.91,0.95,,,
2757,2.6,2.4,1.23,0.91,0.9,,,
2758,2.6,2.61,1.78,0.91,0.9,,,
2759,2.6,2.42,1.78,0.9,0.9,,,
2760,2.6,2.63,4.82,0.9,0.89,,,
2761,2.61,2.65,1.25,0.9,0.89,,,
2762,2.61,2.52,1.25,0.91,0.89,,,
2763,2.61,2.52,1.63,0.91,0.9,,,
2764,2.61,2.52,1.59,0.94,0.9,,,
2765,2.61,2.52,1.59,0.94,0.9,,,
2766,2.61,2.52,1.27,1,0.9,,,
2767,2.61,2.52,1.56,1,0.89,,,
2768,2.46,2.52,1.56,0.94,0.89,,,
2769,2.46,2.52,1.67,0.99,0.9,,,
2770,2.46,2.53,1.64,0.98,0.91,,,
2771,2.62,2.62,1.78,0.94,5,,,
2772,2.63,2.62,1.66,0.92,0.9,,,
2773,2.49,2.62,1.66,0.91,0.89,,,
2774,2.49,2.62,1.27,0.91,0.89,,,
2775,2.64,2.62,1.28,0.91,0.89,,,
2776,2.63,2.62,1.28,0.92,0.89,,,
2777,2.64,2.62,1.28,0.91,0.89,,,
2778,2.64,2.63,1.28,0.91,0.9,,,
2779,2.64,2.63,1.28,0.91,0.9,,,
2780,2.64,2.63,1.28,0.91,0.9,,,
2781,2.64,2.63,1.28,0.91,0.9,,,
2782,2.64,2.63,1.28,0.92,0.99,,,
2783,2.65,2.63,1.27,0.93,0.92,,,
2784,2.65,2.64,1.78,0.94,0.93,,,
2785,2.65,2.64,1.77,0.96,0.94,,,
2786,2.66,2.65,1.77,0.98,0.96,,,
2787,2.67,2.65,1.22,0.99,5,,,
2788,2.67,2.66,1.2,1.01,5,,,
2789,2.68,2.67,1.18,1.04,1.05,,,
2790,2.68,2.67,1.73,1.03,1.06,,,
2791,2.7,2.68,1.15,1.05,1.06,,,
2792,2.7,2.68,1.13,1.06,1.08,,,
2793,2.71,2.69,1.11,1.07,1.08,,,
2794,2.72,2.7,1.71,1.08,5,,,
2795,2.72,2.71,1.07,1.09,1.13,,,
2796,2.73,2.71,1.05,1.1,1.14,,,
2797,5,2.72,1.03,1.11,5,,,
2798,2.74,2.73,1.01,1.12,1.18,,,
2799,5,2.73,0.99,1.13,1.19,,,
2800,5,2.74,0.97,1.14,1.22,,,
2801,2.77,2.75,0.95,1.15,1.23,,,
2802,2.77,2.76,0.93,1.16,1.25,,,
2803,2.78,2.77,0.91,1.17,1.27,,,
2804,2.78,2.77,0.89,1.19,1.29,,,
2805,2.8,2.78,0.88,1.2,1.3,,,
2806,2.8,2.79,0.86,1.21,1.32,,,
2807,5,2.79,0.86,1.21,5,,,
2808,5,2.8,0.86,1.2,5,,,
2809,5,2.8,0.87,1.2,5,,,
2810,5,2.8,0.87,1.2,5,,,
2811,5,2.79,0.87,1.2,5,,,
2812,5,2.8,0.88,1.2,5,,,
2813,5,2.8,1.62,1.2,5,,,
2814,5,2.8,1.56,1.2,5,,,
2815,5,2.8,1.63,1.2,5,,,
2816,5,2.8,1.63,1.2,5,,,
2817,5,2.81,1.62,5,5,,,
2818,5,5,1.63,1.3,5,,,
2819,5,5,1.63,5,5,,,
2820,5,2.88,1.63,5,5,,,
2821,5,2.89,1.64,5,5,,,
2822,5,2.9,1.65,5,5,,,
2823,5,5,1.65,5,1.2,,,
2824,5,5,1.65,0.67,1.19,,,
2825,5,2.82,1.66,0.65,5,,,
2826,5,5,1.66,1.36,1.19,,,
2827,4.75,2.83,2.38,0.64,1.19,,,
2828,5,2.83,1.7,0.63,5,,,
2829,4.12,5,1.7,0.63,5,,,
2830,4.12,5,2.38,0.63,5,,,
2831,4.12,5,2.38,0.63,5,,,
2832,4.17,5,2.38,0.63,5,,,
2833,4.17,5,1.68,0.62,5,,,
2834,4.17,5,1.67,4.78,5,,,
2835,4.17,5,1.67,4.77,5,,,
2836,4.76,5,1.68,0.76,5,,,
2837,4.18,5,1.68,0.75,5,,,
2838,4.12,5,1.68,0.75,5,,,
2839,4.12,5,1.69,0.74,5,,,
2840,4.12,5,1.7,0.74,5,,,
2841,4.12,5,2.39,0.71,5,,,
2842,4.16,5,2.39,0.61,5,,,
2843,4.96,5,2.4,0.6,5,,,
2844,4.94,4.76,2.41,0.67,5,,,
2845,4.94,5,2.66,0.67,5,,,
2846,4.93,5,2.66,0.67,5,,,
2847,4.93,4.77,2.66,0.67,5,,,
2848,4.13,4.77,2.66,0.67,5,,,
2849,4.14,4.76,2.65,0.63,5,,,
2850,4.94,4.76,2.38,0.6,5,,,
2851,4.94,1.37,2.41,0.59,5,,,
2852,4.94,1.37,2.38,0.59,0.76,,,
2853,1.34,1.37,2.38,0.58,0.74,,,
2854,1.34,4.75,2.84,0.57,0.73,,,
2855,4.75,4.17,2.42,0.57,0.73,,,
2856,4.75,4.18,2.42,0.57,0.69,,,
2857,4.76,4.94,2.84,0.57,0.67,,,
2858,5,4.95,2.84,0.56,0.67,,,
2859,5,4.95,2.85,0.56,0.67,,,
2860,1.33,4.95,2.85,0.56,0.68,,,
2861,1.33,4.2,2.86,0.55,0.58,,,
2862,1.32,4.21,2.87,0.55,0.57,,,
2863,1.32,4.96,2.94,0.55,0.56,,,
2864,1.32,4.77,2.94,0.53,0.56,,,
2865,1.32,4.77,2.95,0.53,0.55,,,
2866,1.34,4.77,2.87,0.53,0.55,,,
2867,1.38,4.77,5,0.53,0.56,,,
2868,1.32,5,5,0.52,0.56,,,
2869,1.32,5,5,0.53,0.54,,,
2870,1.32,1.34,5,0.53,0.54,,,
2871,1.32,1.33,5,0.53,0.53,,,
2872,1.32,1.33,5,0.53,0.52,,,
2873,1.32,1.33,5,0.52,0.52,,,
2874,1.32,1.34,5,0.52,0.51,,,
2875,1.33,1.35,5,0.52,0.51,,,
2876,1.33,1.34,4.23,0.53,0.51,,,
2877,1.34,1.33,4.24,0.56,0.51,,,
2878,5,1.33,1.41,0.53,0.55,,,
2879,5,1.33,1.4,0.53,0.52,,,
2880,1.34,1.34,1.41,0.54,0.51,,,
2881,1.35,1.34,4.19,0.53,0.51,,,
2882,1.35,1.34,4.21,0.53,0.51,,,
2883,1.35,1.34,4.19,0.53,0.51,,,
2884,1.35,1.34,4.19,0.53,0.52,,,
2885,1.35,1.34,4.19,0.54,0.52,,,
2886,1.35,1.34,4.19,0.54,0.52,,,
2887,1.35,1.34,4.19,0.54,0.52,,,
2888,1.36,1.35,4.2,0.55,0.53,,,
2889,1.36,1.35,4.19,0.56,0.54,,,
2890,1.36,1.35,1.41,0.57,0.55,,,
2891,1.37,1.36,1.42,0.58,0.56,,,
2892,1.37,1.36,1.41,0.6,0.58,,,
2893,1.38,1.37,1.42,0.61,0.6,,,
2894,1.39,1.38,1.42,0.63,0.61,,,
2895,1.39,1.38,1.43,0.65,0.63,,,
2896,1.4,1.39,1.44,0.66,0.65,,,
2897,1.4,1.4,1.45,0.68,0.67,,,
2898,1.33,1.4,4.12,0.7,0.69,,,
2899,1.35,1.41,4.12,0.72,0.7,,,
2900,1.37,1.42,4.11,0.74,0.72,,,
2901,1.38,1.42,4.1,0.76,0.74,,,
2902,1.4,1.43,4.09,0.78,0.76,,,
2903,1.41,1.44,4.09,0.8,0.78,,,
2904,1.43,1.44,4.08,0.82,0.8,,,
2905,1.44,1.45,4.07,0.83,0.82,,,
2906,1.46,1.46,4.06,0.85,0.83,,,
2907,1.47,1.46,4.06,0.87,0.85,,,
2908,1.49,1.47,4.06,0.88,0.86,,,
2909,1.49,1.48,4.05,0.9,0.88,,,
2910,1.5,1.48,4.05,0.91,0.88,,,
2911,1.5,1.48,4.05,0.91,0.88,,,
2912,1.5,1.48,4.05,1.17,0.88,,,
2913,1.5,1.48,4.05,0.9,0.88,,,
2914,1.5,1.48,4.05,1.17,0.88,,,
2915,1.5,1.49,4.05,0.91,0.89,,,
2916,1.51,1.48,4.05,0.91,0.9,,,
2917,1.51,1.48,4.05,0.92,0.9,,,
2918,1.51,1.49,4.05,1.17,0.9,,,
2919,1.51,1.49,4.05,0.92,0.9,,,
2920,1.51,1.49,4.05,0.93,0.9,,,
2921,1.51,1.49,4.04,0.93,0.9,,,
2922,1.51,1.49,4.04,0.93,0.91,,,
2923,1.52,1.51,4.04,1.18,0.91,,,
2924,1.52,1.49,4.04,0.93,0.91,,,
2925,1.52,1.51,4.04,0.93,0.91,,,
2926,1.53,1.54,4.04,1.18,0.91,,,
2927,1.52,1.5,4.04,0.94,0.92,,,
